hotel,price,score,avg review,reviews count,image_links,hotel_url,popular_facilities,city,country,description
INNSiDE by Meliá Lima Miraflores,US$258,"9,2",Fantástico,1.145,https://cf.bstatic.com/xdata/images/hotel/max1024x768/194812749.webp?k=fec06bbf34de6127f292dda8033682ca67d683e0f0433c94983171a2b046e4df&o=,https://www.booking.com/hotel/pe/innside-by-melia-lima-miraflores.es.html?aid=2410095,"Aire acondicionado, Habitaciones insonorizadas, Cámaras de seguridad en las zonas comunitarias, Perchero, Servicio de planchado, Almuerzos para llevar, Piscina al aire libre, Caja fuerte, Seguridad 24 horas, Centro de negocios, Para todas las edades, Servicio de limpieza diario, Caja fuerte para ordenador portátil, Entretenimiento nocturno, Enchufe cerca de la cama, WC elevado, Piscina en la azotea, Piscina con vistas, Extintores, Insonorización, Servicio de despertador / alarma, Reloj despertador, Papel higiénico, Detectores de humo, Prohibido fumar en todo el alojamiento, Recepción 24 horas, Boles para mascotas, Parking gratis, Secador de pelo, Cambio de moneda, Servicio de despertador, Estación de carga de vehículos eléctricos, Bar, Cámaras de seguridad fuera del alojamiento, Ropa de cama, Fax / fotocopiadora, Bañera o ducha, Suelo de madera o parquet, Gimnasio, Parking en un garaje, Alarma de seguridad, Servicio de habitaciones, Vino / champán, Toallas de playa/piscina, Mobiliario exterior, Toallas, Adaptado personas de movilidad reducida, Canales por cable, Adaptado para sillas de ruedas, Escritorio, Ascensor, Terraza, Sombrillas, WC, Menús para dietas especiales (bajo petición), TV de pantalla plana, Habitaciones familiares, Salas de reuniones / banquetes, Ducha, Lavamanos más bajo, Alquiler de bicicletas, Armario, WC con barras de apoyo, Minibar, Parking adaptado para personas de movilidad reducida, Snack-bar, Guardaequipaje, Cesta para mascotas, Artículos de aseo gratis, Inglés, Restaurante, WiFi gratis, Abierta todo el año, Servicio de limpieza en seco, Zona de fumadores, Teléfono, Habitaciones sin humo, Servicio de lavandería, TV, Piscina pequeña, Tarjeta de acceso, Traslado aeropuerto, Radio, Terraza / solárium, Desayuno fabuloso, Plancha para pantalones, Desayuno en la habitación, Servicio de conserjería, Español, Baño privado, Tumbonas/sillas de playa",Lima,Peru,"El Innside Lima Miraflores se encuentra en Lima, a 1,1 km del centro comercial Larcomar, y ofrece piscina al aire libre. Este hotel está situado a 5 km del Museo de la Nación y alberga un centro de fitness y un bar. Hay recepción 24 horas.

Todas las habitaciones tienen aire acondicionado, TV de pantalla plana por cable, cafetera, escritorio, ducha y artículos de aseo gratuitos. Todas las habitaciones tienen baño privado con secador de pelo. Las habitaciones están equipadas con armario.

Este alojamiento sirve el desayuno todos los días.

El Innside Lima Miraflores alberga un centro de negocios.

El aeropuerto internacional Jorge Chávez es el más cercano y se sitúa a 14 km del alojamiento.

Las cunas están sujetas a disponibilidad. Al hacer el registro de entrada se debe presentar la tarjeta de crédito utilizada para hacer la reserva. De conformidad con la normativa fiscal nacional, los ciudadanos peruanos (y los extranjeros que permanezcan más de 59 días en Perú) deberán abonar un suplemento adicional del 18%. Para quedar exentos del pago de este suplemento del 18% en concepto de IVA, los huéspedes deberán presentar una copia de la tarjeta de inmigración y del pasaporte. Es imprescindible presentar ambos documentos para poder acogerse a la exención del pago. De no hacerlo, los huéspedes deberán abonar el suplemento indicado. Los huéspedes extranjeros en estancia de negocios que soliciten una factura impresa también deberán abonar el suplemento del 18%, independientemente de la duración de su estancia en Perú. Este suplemento no se incluye de forma automática en el importe total de la reserva. Se admiten perros de hasta 15 kg."
1900 Hostel,US$16,"8,4",Muy bien,2.357,https://cf.bstatic.com/xdata/images/hotel/max1024x768/10847523.webp?k=d10989702e19c955496fe0d94cdab6c6240cb3fa0f58943be8cdac48f9fd1771&o=,https://www.booking.com/hotel/pe/hostel.es.html?aid=2410095,"WiFi gratis, Cajero automático en el hotel, Servicio de traslado, Zona de fumadores, Ventilador, Cámaras de seguridad en las zonas comunitarias, Habitaciones sin humo, Perchero, Entrada privada, Seguridad 24 horas, Suelo de madera o parquet, Buen desayuno, Happy hour, Bar, Información turística, Ducha, Juegos de mesa / puzles, Entretenimiento nocturno, Traslado aeropuerto, Alarma de seguridad, Restaurante, Clases de yoga, Zona TV / salón de uso compartido, Acceso a pisos superiores solo mediante escaleras, Música / espectáculos en directo, Jardín, Taquillas, Español, Extintores, Tours a pie, Alquiler de bicicletas, Solo para adultos, Tours en bici, Eventos deportivos en directo (emisión), Papel higiénico, Detectores de humo, Prohibido fumar en todo el alojamiento, Recepción 24 horas, Barbacoa, Billar, Sala de juegos, Ping pong, Terraza, Guardaequipaje, Servicio de despertador, WC, Cámaras de seguridad fuera del alojamiento, Inglés, Ropa de cama",Lima,Peru,"El 1900 Hostel es un establecimiento con suelo de mármol que ofrece desayuno y alojamiento económico con WiFi gratuita y se encuentra en un edificio de comienzos del siglo XX situado en el centro histórico de Lima. La zona de la playa está a 5 km.

Las habitaciones del Hostel 1900 tienen baño compartido y escritorios de madera. En las habitaciones compartidas hay taquillas privadas.

Se sirve desayuno a diario, y en el bar hay bebidas y aperitivos.

La sala de juegos incluye mesa de billar. Hay además biblioteca, y se imparten lecciones de salsa.

Se puede solicitar servicio de enlace con el aeropuerto. El Hostel 1900 se halla a 200 metros de la nueva estación central, a 20 minutos en coche del aeropuerto Jorge Chávez y a 500 metros del circuito de agua."
Lima Airport Tampu,US$56,"8,2",Muy bien,361,https://cf.bstatic.com/xdata/images/hotel/max1024x768/494924892.webp?k=e574963ee49fa418594d6e84dd00f39e05ea36ff89c9232aa896c3ea78c8c569&o=,https://www.booking.com/hotel/pe/airport-tampu-b-amp-b-lima.es.html?aid=2410095,"Fax / fotocopiadora, Servicio de traslado, Ventilador, Cámaras de seguridad en las zonas comunitarias, Habitaciones sin humo, Perchero, Cocina compartida, TV de pantalla plana, Fruta, Almuerzos para llevar, Wifi básica gratis (15 Mbps), Proporciona factura, TV, Seguridad 24 horas, Buen desayuno, Información turística, Ducha, Servicio de limpieza diario, Productos de limpieza, Traslado aeropuerto, Enchufe cerca de la cama, Terraza / solárium, Acceso a pisos superiores solo mediante escaleras, Servicio de habitaciones, Vino / champán, Plancha para pantalones, Desayuno en la habitación, Español, Extintores, Suelo de baldosa / mármol, Toallas, Papel higiénico, Prohibido fumar en todo el alojamiento, Canales por cable, Recepción 24 horas, Terraza, Guardaequipaje, Baño privado, Servicio de despertador, Artículos de aseo gratis, WC, Cámaras de seguridad fuera del alojamiento, Inglés, Ropa de cama",Lima,Peru,"Lima Airport Tampu está en Lima y ofrece alojamiento con wifi gratis y TV de pantalla plana, además de terraza.

Hay un baño privado totalmente equipado con ducha y artículos de aseo gratuitos.

Iglesia de las Nazarenas está a 13 km del alojamiento, y Palacio de Gobierno del Perú está a 14 km. El aeropuerto más cercano (Aeropuerto internacional Jorge Chávez) está a pocos pasos del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
ibis Lima Reducto Miraflores,US$92,"8,6",Fabuloso,1.949,https://cf.bstatic.com/xdata/images/hotel/max1024x768/86681907.webp?k=113303f63a3ce9d13d8ac910f7bd91147e1e261164f5bd5016db8572d2347def&o=,https://www.booking.com/hotel/pe/ibis-lima-reducto-miraflores.es.html?aid=2410095,"WiFi gratis, Aire acondicionado, Menús para dietas especiales (bajo petición), Fax / fotocopiadora, Servicio de traslado, Habitaciones insonorizadas, Calefacción, Teléfono, Habitaciones sin humo, Perchero, TV de pantalla plana, Fruta, Servicio de planchado, Servicio de lavandería, Hipoalergénico, Caja fuerte, Habitaciones familiares, TV, Seguridad 24 horas, Suelo de madera o parquet, Guiado auditivo, Salas de reuniones / banquetes, Habitaciones hipoalergénicas, Happy hour, Ducha, Servicio de limpieza diario, Muy buen desayuno, Traslado aeropuerto, Parking en un garaje, Restaurante, WC elevado, Servicio de habitaciones, Vino / champán, Servicio de entrega de comestibles, Menú para niños, Lavamanos más bajo, Acceso a pisos superiores en ascensor, Portugués, Cafetería en el alojamiento, Servicio de conserjería, Español, Toallas, Vistas a la ciudad, Adaptado personas de movilidad reducida, Papel higiénico, Detectores de humo, Prohibido fumar en todo el alojamiento, Armario, Recepción 24 horas, Canales por cable, WC con barras de apoyo, Adaptado para sillas de ruedas, Escritorio, Ascensor, Snack-bar, Parking gratis, Secador de pelo, Apoyo visual: carteles táctiles, Guardaequipaje, Baño privado, Servicio de despertador, Artículos de aseo gratis, Bar, Inglés, Ropa de cama",Lima,Peru,"El Ibis Lima Reducto Miraflores alberga un bar y se encuentra en Lima, en el distrito de Miraflores, a 1,3 km del centro comercial Larcomar. Dispone de restaurante. La estación de autobuses(metropolitano) 28 de Julio está a 150 metros.

Las habitaciones disponen de escritorio, TV de pantalla plana, aire acondicionado, secador de pelo y caja fuerte. Todas las habitaciones están equipadas con baño privado con ducha y artículos de aseo gratuitos.

El hotel cuenta con 3 salas de reuniones modernas. Hay WiFi en todo el establecimiento. 

El restaurante Ibis Kitchen propone cocina peruana. El bar del establecimiento está abierto las 24 horas. Se sirve un desayuno buffet a diario.

El personal de la recepción habla español e inglés.

El Ibis Lima Reducto Miraflores se halla a 7 km del Museo de la Nación y a 10 km de la plaza Mayor de Lima. El establecimiento queda a 19 km del aeropuerto internacional Jorge Chávez."
Novotel Lima San Isidro,US$130,"8,5",Muy bien,506,https://cf.bstatic.com/xdata/images/hotel/max1024x768/444287584.webp?k=facfc87911c94bb64d49ac14e69025ad7588bf0cfaa5a131d5051a38395c1ab0&o=,https://www.booking.com/hotel/pe/novotel-lima.es.html?aid=2410095,"Aire acondicionado, Habitaciones insonorizadas, Cámaras de seguridad en las zonas comunitarias, Sofá, Servicio de planchado, Caja fuerte, Seguridad 24 horas, Centro de negocios, Zona de spa / relajación, Para todas las edades, Servicio de limpieza diario, Caja fuerte para ordenador portátil, Acceso a pisos superiores en ascensor, Menú para niños, Extintores, Papel higiénico, Detectores de humo, Prohibido fumar en todo el alojamiento, Recepción 24 horas, Parking gratis, Secador de pelo, Piscina interior, Servicio de despertador, Bar, Ropa de cama, Fax / fotocopiadora, Secadora de ropa, Bañera o ducha, Suelo de madera o parquet, Gimnasio, Habitaciones hipoalergénicas, Instalaciones de spa, Servicio de habitaciones, Vino / champán, Toallas, Adaptado personas de movilidad reducida, Canales por cable, Adaptado para sillas de ruedas, Escritorio, Ascensor, Terraza, WC, Menús para dietas especiales (bajo petición), TV de pantalla plana, Habitaciones familiares, Salas de reuniones / banquetes, Happy hour, Ducha, Muy buen desayuno, Canales vía satélite, Armario, WC con barras de apoyo, Minibar, Parking adaptado para personas de movilidad reducida, Silla de masajes, Guardaequipaje, Artículos de aseo gratis, Zona de juegos interior, Inglés, Restaurante, WiFi gratis, Abierta todo el año, Servicio de limpieza en seco, Teléfono, Habitaciones sin humo, Servicio de lavandería, TV, Tarjeta de acceso, Traslado aeropuerto, Bañera, Radio, Desayuno en la habitación, Español, Vistas a la ciudad, Baño privado, Utensilios de planchado, Tumbonas/sillas de playa",Lima,Peru,"El establecimiento Novotel Lima San Isidro está muy bien ubicado en el distrito financiero de San Isidro y ofrece habitaciones modernas con aire acondicionado y TV de pantalla plana. También dispone de piscina cubierta climatizada y aparcamiento. 

Todas las habitaciones del Novotel Lima San Isidro tienen WiFi gratuita, minibar y baño privado.

El Novotel Lima San Isidro también alberga un centro de negocios, centro de fitness y sauna. Los niños pueden disfrutar de la zona de videojuegos.

 El restaurante 365 del Novotel Lima San Isidro sirve platos de cocina peruana e internacional.

El centro comercial Camino Real, el Lima Golf Club y el antiguo templo sepulcral Huaca Huallamarca se encuentran en un radio de 500 metros del establecimiento."
"KACLLA, The Healing Dog Hostel",US$23,"8,5",Muy bien,958,https://cf.bstatic.com/xdata/images/hotel/max1024x768/217866382.webp?k=522264c8edc2a896cb4593e425151c0e00d238d3e72c75b766cf457eff7cd009&o=,https://www.booking.com/hotel/pe/boulevard-hostel.es.html?aid=2410095,"WiFi gratis, Menús para dietas especiales (bajo petición), Fax / fotocopiadora, Servicio de traslado, Zona de fumadores, Cámaras de seguridad en las zonas comunitarias, Habitaciones sin humo, Cocina compartida, Servicio de lavandería, Caja fuerte, Proporciona factura, Habitaciones familiares, Seguridad 24 horas, Información turística, Ducha, Juegos de mesa / puzles, Traslado aeropuerto, Baño compartido, Alarma de seguridad, Patio, Clases de yoga, Terraza / solárium, Zona TV / salón de uso compartido, Registro de entrada / salida privado, Plancha para pantalones, Taquillas, Máquina expendedora (bebidas), Español, Extintores, Tours a pie, Alquiler de bicicletas, Toallas, Tours en bici, Papel higiénico, Detectores de humo, Tarjetas de transporte público, Prohibido fumar en todo el alojamiento, Recepción 24 horas, Barbacoa, Desayuno fantástico, Terraza, Chimenea exterior, Secador de pelo, Guardaequipaje, WC, Cámaras de seguridad fuera del alojamiento, Inglés, Ropa de cama",Lima,Peru,"El KACLLA, The Healing Dog Hostel se encuentra en Miraflores, a solo 200 metros de la playa de Miraflores y a 4 calles del mar, y ofrece alojamiento económico con conexión WiFi gratuita, desayuno y zona de barbacoa. El centro comercial Larcomar y el parque Kennedy están a 5 calles.

Las toallas y la ropa de cama están incluidas. Esta casa unifamiliar histórica cuenta con cocina compartida totalmente equipada.

El KACLLA, Healing Dog sirve un desayuno a la carta o vegetariano todos los días de 8:00 a 10:00. El KACLLA, The Healing Dog Hostel dispone de recepción 24 horas y recepción con servicio de información turística. También se pueden comprar bebidas.

Hay consigna de equipaje. En el mostrador de información turística se pueden reservar excursiones y hay un sistema de cámaras de seguridad en todo el albergue. El establecimiento ofrece juegos de mesa. También se ofrecen libros.

La recepción puede organizar un servicio de enlace con el aeropuerto Jorge Chávez, situado a 20 km. El KACLLA, The Healing Dog Hostel se encuentra a 12 km del centro histórico de Lima y a 400 metros del parque central de Miraflores."
Casa Lima,US$50,"8,0",Muy bien,60,https://cf.bstatic.com/xdata/images/hotel/max1024x768/489116427.webp?k=adf2e25893215ea195b70d8f4ff750c71dcfa26e708c82d4502242103d5bcdec&o=,https://www.booking.com/hotel/pe/casa-lima-lima.es.html?aid=2410095,"WiFi gratis, Jardín, Habitaciones sin humo, Terraza, Español, Proporciona factura, Baño privado, Habitaciones familiares, Traslado aeropuerto, Inglés",Lima,Peru,"Casa Lima se encuentra a pocos pasos del centro de Lima y ofrece jardín y terraza. Se ofrece wifi gratis en todo el alojamiento.

Cerca del alojamiento hay puntos de interés como Plaza San Martín, Museo de la Santa Inquisición y Iglesia de las Nazarenas. El aeropuerto (Aeropuerto internacional Jorge Chávez) está a 14 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Hotel Melia Lima,US$204,"8,9",Fabuloso,668,https://cf.bstatic.com/xdata/images/hotel/max1024x768/500505086.webp?k=3cce9bbf84e723c50d9330c07d580fcb5caeb5addea94fd4bff6fa2d083fc6ae&o=,https://www.booking.com/hotel/pe/melia-lima.es.html?aid=2410095,"WiFi gratis, Aire acondicionado, Servicio de limpieza en seco, Fax / fotocopiadora, Servicio de traslado, Habitaciones insonorizadas, Cámaras de seguridad en las zonas comunitarias, Abierta todo el año, Zona poco profunda, Habitaciones sin humo, Fruta, Servicio de planchado, Servicio de lavandería, Piscina al aire libre, Caja fuerte, Proporciona factura, Tumbonas/sillas de playa, Seguridad 24 horas, Alquiler de coches, Centro de negocios, Gimnasio, Salas de reuniones / banquetes, Happy hour, Información turística, Para todas las edades, Servicio de limpieza diario, Muy buen desayuno, Alarma de seguridad, Terraza / solárium, WC elevado, Servicio de habitaciones, Registro de entrada / salida privado, Vino / champán, Plancha para pantalones, Menú para niños, Desayuno en la habitación, Registro de entrada y salida exprés, Lavamanos más bajo, Toallas de playa/piscina, Servicio de conserjería, Español, Extintores, Apoyo visual: braille, Adaptado personas de movilidad reducida, Detectores de humo, Horario de apertura, Prohibido fumar en todo el alojamiento, WC con barras de apoyo, Recepción 24 horas, Adaptado para sillas de ruedas, Ascensor, Terraza, Cambio de moneda, Guardaequipaje, Bar, Cámaras de seguridad fuera del alojamiento, Inglés, Restaurante",Lima,Peru,"El Hotel Meliá Lima, de 5 estrellas, ofrece habitaciones muy confortables equipadas con TV de pantalla plana por cable en el distrito de San Isidro de Lima.

Los alojamientos «The Level», situados en la planta superior, permiten realizar los registros de entrada y salida más rápidamente y ofrecen acceso a un bar con bebidas gratuitas y a un exclusivo salón de desayunos con vistas a la ciudad.

El Hotel Meliá Lima cuenta con una piscina y un centro de bienestar con sauna, gimnasio, bañera de hidromasaje y servicio de masajes. El hotel ofrece conexión Wi-Fi gratuita en las zonas comunes.

Además, el establecimiento alberga varias salas de reuniones, un centro de negocios y un restaurante."
KORICANCHA,US$28,"7,6",Bien,267,https://cf.bstatic.com/xdata/images/hotel/max1024x768/507337300.webp?k=333b9d6cf46da05cdd69d913b3674565d132262187c4ac91fd0d31eaf108b543&o=,https://www.booking.com/hotel/pe/koricancha-lima1.es.html?aid=2410095,"WiFi gratis, Ventilador, Cámaras de seguridad en las zonas comunitarias, Habitaciones sin humo, TV de pantalla plana, Habitaciones familiares, TV, Servicio de limpieza diario, Enchufe cerca de la cama, Alarma de seguridad, Español, Extintores, Toallas, Papel higiénico, Detectores de humo, Recepción 24 horas, Checo, Guardaequipaje, Servicio de traslado, Inglés",Lima,Peru,"KORICANCHA cuenta con wifi gratis y habitaciones en Lima, a 14 min a pie de Iglesia de las Nazarenas y a 1,7 km de Museo de la Santa Inquisición. El alojamiento se encuentra a 15 min a pie de Palacio de Gobierno del Perú, a 7,4 km de Museo de la Nación y a 10 km de Larcomar. El alojamiento está a 5 min a pie de Plaza San Martín y a 1,4 km del centro de la ciudad.

Las habitaciones de este alojamiento están equipadas con TV de pantalla plana.

El personal habla checo, inglés y español, y estará encantado de dar información sobre la zona en recepción.

Estación de Villa El Salvador está a 24 km del alojamiento, y Basílica catedral de Lima está a 16 min a pie. El aeropuerto más cercano (Aeropuerto internacional Jorge Chávez) está a 14 km del alojamiento."
Arawi Miraflores Prime,US$150,"8,8",Fabuloso,809,https://cf.bstatic.com/xdata/images/hotel/max1024x768/320838917.webp?k=9da9e834e90801da687eea59e2f3a1fe32aa0424888a6f9dcb873e9d69e0298f&o=,https://www.booking.com/hotel/pe/arawi-lima.es.html?aid=2410095,"WiFi gratis, Aire acondicionado, Servicio de limpieza en seco, Mesa de comedor, Cafetera, Habitaciones insonorizadas, Cámaras de seguridad en las zonas comunitarias, Teléfono, Habitaciones sin humo, TV de pantalla plana, Servicio de planchado, Servicio de lavandería, Bañera o ducha, Proporciona factura, Caja fuerte, Habitaciones familiares, Suelo de moqueta, TV, Centro de negocios, Salas de reuniones / banquetes, Plancha para ropa, Desayuno, Información turística, Ducha, Servicio de limpieza diario, Caja fuerte para ordenador portátil, Canales vía satélite, Tarjeta de acceso, Traslado aeropuerto, Enchufe cerca de la cama, Alarma de seguridad, Zona de comedor, Radio, Tetera / cafetera, Acceso a pisos superiores en ascensor, Español, Mobiliario exterior, Hervidor eléctrico, Extintores, Tetera/cafetera en todas las habitaciones, Servicio de despertador / alarma, Toallas, Reloj despertador, Adaptado personas de movilidad reducida, Papel higiénico, Detectores de humo, Prohibido fumar en todo el alojamiento, Armario, Recepción 24 horas, Canales por cable, WC con barras de apoyo, Minibar, Adaptado para sillas de ruedas, Escritorio, Ascensor, Secador de pelo, Guardaequipaje, Baño privado, Servicio de despertador, Artículos de aseo gratis, WC, Cámaras de seguridad fuera del alojamiento, Utensilios de planchado, Inglés, Ropa de cama",Lima,Peru,"El Arawi Miraflores Prime, situado a solo 500 metros del centro comercial Larcomar, en Lima, ofrece habitaciones con WiFi gratuita y TV de plasma. Alberga un restaurante que sirve desayunos. Las playas de Costa Verde y Waikiki se encuentran a 900 metros.

Las habitaciones son para no fumadores y presentan una decoración con temática peruana. Tienen aire acondicionado. Todas disponen de baño privado con bañera. 

El restaurante sirve especialidades peruanas. El bar propone pisco sour y otras bebidas.

Hay aparcamiento gratuito. El Arawi Miraflores Prime se sitúa a 3,5 km del centro comercial San Isidro y a 15,6 km del aeropuerto internacional Jorge Chávez."
Sheraton Lima Historic Center,US$160,"8,6",Fabuloso,824,https://cf.bstatic.com/xdata/images/hotel/max1024x768/343347284.webp?k=1b050d52b9a3d383fd1c41d11a3a5b1f0cf49ab1b79fe93e795e1406463f5a26&o=,https://www.booking.com/hotel/pe/sheraton-lima-convention-center.es.html?aid=2410095,"WiFi gratis, Aire acondicionado, Servicio de limpieza en seco, Fax / fotocopiadora, Cámaras de seguridad en las zonas comunitarias, Habitaciones sin humo, Servicio de planchado, Servicio de lavandería, Piscina al aire libre, Caja fuerte, Habitaciones familiares, Seguridad 24 horas, Gimnasio, Centro de negocios, Salas de reuniones / banquetes, Información turística, Para todas las edades, Servicio de limpieza diario, Tarjeta de acceso, Parking en un garaje, Alarma de seguridad, Terraza / solárium, WC elevado, Servicio de habitaciones, Desayuno fabuloso, Toallas de playa/piscina, Jardín, Lavamanos más bajo, Piscina con vistas, Español, Extintores, Apoyo visual: braille, Cuerda de emergencia en el baño, Alquiler de bicicletas, Adaptado personas de movilidad reducida, Detectores de humo, Prohibido fumar en todo el alojamiento, WC con barras de apoyo, Recepción 24 horas, Adaptado para sillas de ruedas, Parking adaptado para personas de movilidad reducida, De temporada, Ascensor, Terraza, Parking gratis, Guardaequipaje, Sombrillas, Bar, Inglés, Restaurante",Lima,Peru,"El Sheraton Lima Historic Center ofrece alojamientos con piscina y centro de fitness.

Las habitaciones son amplias e incluyen vistas a la ciudad, balcón privado, TV LCD grande y baño privado con bañera y ducha.

Los 2 restaurantes del hotel ofrecen cocina tradicional peruana y platos internacionales, y el bar restaurante Barbarian sirve aperitivos y cervezas artesanales.

El Sheraton Lima se encuentra a 30 minutos en coche del aeropuerto internacional Jorge Chávez y a poca distancia a pie del Museo de Arte Peruano, la plaza principal y la plaza San Martín."
Del Pilar Miraflores Hotel,US$174,"8,4",Muy bien,879,https://cf.bstatic.com/xdata/images/hotel/max1024x768/312650478.webp?k=dc44d5e6ea6e2126b805bb09920fe77d622bd3ecb7dbf6661b30f0a7b0cb5abb&o=,https://www.booking.com/hotel/pe/del-pilar-miraflores.es.html?aid=2410095,"WiFi gratis, Aire acondicionado, Servicio de limpieza en seco, Fax / fotocopiadora, Servicio de traslado, Vistas, Cámaras de seguridad en las zonas comunitarias, Teléfono, Habitaciones sin humo, Tendedero, Perchero, TV de pantalla plana, Servicio de planchado, Servicio de lavandería, Almuerzos para llevar, Bañera o ducha, Proporciona factura, Caja fuerte, TV, Seguridad 24 horas, Buen desayuno, Gimnasio, Centro de negocios, Salas de reuniones / banquetes, Plancha para ropa, Bar, Información turística, Ducha, Servicio de limpieza diario, Tarjeta de acceso, Traslado aeropuerto, Bañera, Enchufe cerca de la cama, Alarma de seguridad, Radio, Servicio de habitaciones, Vino / champán, Menú para niños, Servicio de conserjería, Español, Hervidor eléctrico, Extintores, Ropa de cama, Servicio de despertador / alarma, Toallas, Reloj despertador, Adaptado personas de movilidad reducida, Papel higiénico, Detectores de humo, Prohibido fumar en todo el alojamiento, Armario, Recepción 24 horas, Canales por cable, Minibar, Escritorio, Ascensor, Parking gratis, Secador de pelo, Cambio de moneda, Guardaequipaje, Baño privado, Servicio de despertador, Artículos de aseo gratis, WC, Cámaras de seguridad fuera del alojamiento, Inglés, Restaurante",Lima,Peru,"Este hotel de 4 estrellas se encuentra en el corazón de la zona comercial y financiera de Miraflores, en Lima, cerca del bulevar del Pilar, y ofrece suites amplias con WiFi gratuita.

Las suites del establecimiento Del Pilar Miraflores Hotel están bien equipadas y cuentan con aire acondicionado y TV por cable. 

El desayuno diario se sirve en el restaurante Aymuray. 

En el bar del hotel Del Pilar Miraflores se pueden tomar bebidas refrescantes y cócteles impresionantes."
El Tambo 1,US$139,"8,7",Fabuloso,1.009,https://cf.bstatic.com/xdata/images/hotel/max1024x768/277086263.webp?k=675344aa7bf8773bd72abc408e290f06f51135e6f8f970e016dbf8655b170ae6&o=,https://www.booking.com/hotel/pe/tambo-lima.es.html?aid=2410095,"Aire acondicionado, Habitaciones insonorizadas, Ventilador, Cámaras de seguridad en las zonas comunitarias, Servicio de planchado, Almuerzos para llevar, Caja fuerte, Tour o clase sobre cultura local, Toallas / sábanas (por un suplemento), Seguridad 24 horas, Centro de negocios, Servicio de limpieza diario, Entretenimiento nocturno, Enchufe cerca de la cama, Zona TV / salón de uso compartido, Jardín, Menú para niños, Extintores, Cuerda de emergencia en el baño, Papel higiénico, Detectores de humo, Tarjetas de transporte público, Prohibido fumar en todo el alojamiento, Recepción 24 horas, Parking gratis, Secador de pelo, Cambio de moneda, Servicio de despertador, Bar, Cámaras de seguridad fuera del alojamiento, Ciclismo, Ropa de cama, Fax / fotocopiadora, Calefacción, Vistas a un patio interior, Alquiler de coches, Buen desayuno, Parking en un garaje, Alarma de seguridad, Servicio de habitaciones, Registro de entrada / salida privado, Vino / champán, Cafetería en el alojamiento, Toallas, Adaptado personas de movilidad reducida, Canales por cable, Adaptado para sillas de ruedas, Escritorio, Ascensor, Terraza, Menús para dietas especiales (bajo petición), TV de pantalla plana, Proporciona factura, Habitaciones familiares, Barandillas protectoras para bebés, Salas de reuniones / banquetes, Plancha para ropa, Información turística, Ducha, Servicio de aparcacoches, Registro de entrada y salida exprés, Tours en bici, Armario, WC con barras de apoyo, Buffet para niños, Parking adaptado para personas de movilidad reducida, Guardaequipaje, Artículos de aseo gratis, Inglés, Restaurante, WiFi gratis, Servicio de limpieza en seco, Teléfono, Habitaciones sin humo, Fruta, Servicio de lavandería, TV, Ruta de bares, Traslado aeropuerto, Terraza / solárium, Plancha para pantalones, Servicio de entrega de comestibles, Desayuno en la habitación, Servicio de conserjería, Español, Tours a pie, Baño privado, Utensilios de planchado, Servicio de traslado",Lima,Peru,"El Tambo ofrece alojamientos en Lima, además de un restaurante y conexión Wi-Fi gratuita a solo 900 metros de la plaza principal de Miraflores.

Las habitaciones del Tambo cuentan con TV, baño privado y vistas al jardín y a la ciudad desde todas ellas. Algunas disponen de minibar. La tarifa incluye un desayuno buffet gratuito.

El Tambo alberga una recepción abierta las 24 horas y un mostrador de información turística. Además, facilita aparcamiento gratuito.

El Tambo se encuentra a 500 metros del centro comercial Larcomar y a 300 metros de la estación de autobuses metropolitana. El aeropuerto internacional Jorge Chávez está a 30 minutos en coche."
